log_create_day_hour,timestamp,create_time,event_id,device_key,device_oaid,user_id,is_abroad,use_time,sdkint,model,cjy_version_code,cjy_version_name,channel,network_type,cf_connecting_ip,brand,ip_region,ip_state,ip_city,address_admin_area,address_country_code,address_locality,address_sublocality,address_latitude,address_longitude,event_uid,time_zone_id,harmony_os,error_message,is_login,event_type,app_build_id
2024-06-02_16,1.71732E+12,2024/6/2 16:19,A5025,1db401c7fb2894b76145d64537d3937a,0,0,255,0,31,HUAWEI ELS-AN00,17810,1.78.10,huawei,vpn,2404:a3c0:5:7:43e2:587c:fd35:d2d9,HUAWEI,TW,Taipei,Taipei,0,0,0,0,0,0,4fb775ca8182494aa942da459e21bbf0,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71731E+12,2024/6/2 15:53,A5025,be2384f36284c68a38665eae59a24aa9,0,0,255,0,29,HUAWEI CDY-AN20,17810,1.78.10,huawei,NETWORK_WIFI,223.115.160.235,HUAWEI,CN,Xinjiang Uygur,Bole,0,0,0,0,0,0,2ba4518e52094d0daff3df5708a0dcb7,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71731E+12,2024/6/2 15:48,A5025,be2384f36284c68a38665eae59a24aa9,0,0,255,0,29,HUAWEI CDY-AN20,17810,1.78.10,huawei,NETWORK_WIFI,223.115.160.235,HUAWEI,CN,Xinjiang Uygur,Bole,0,0,0,0,0,0,25db288e4e0148dc8b4771705d5504fb,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71731E+12,2024/6/2 14:54,A5025,1ab5bf6519334745aadd12519266148c,0,0,255,0,31,HUAWEI ALT-AL10,17810,1.78.10,huawei,NETWORK_NO,103.143.92.166,HUAWEI,MO,Macao,Macau,0,0,0,0,0,0,46f6bd8542054b70b55d1dcbdcc84567,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:24,A5025,5cf5359e050cbc541f17ef02f18827dc,0,c1e30f3706984464a197ae4ed2c475c6,255,0,31,HUAWEI JER-AN20,17810,1.78.10,huawei,NETWORK_WIFI,223.96.140.61,HUAWEI,CN,Shandong,Zaozhuang,0,0,0,0,0,0,d66ed73cff434972a0d2f03b783fa45f,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:24,A5025,218878138c89144e4b1707c19108a2e3,0,0,255,0,29,HUAWEI LYA-AL00,17810,1.78.10,huawei,NETWORK_WIFI,120.84.126.33,HUAWEI,CN,Guangdong,Puning,0,0,0,0,0,0,36750f7f16e94a28b4de67b7149c2c11,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:21,A5025,a413420f7f68984b6099540e331f829d,0,0057328bcffd401183adc01b338f4902,255,0,31,HUAWEI ALN-AL00,17810,1.78.10,huawei,NETWORK_WIFI,120.245.123.111,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,2ca4720e0bfd4df28e75a231c02bfe0d,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:29,A5025,11a00baee02f8408a9026d304f32f32d,0,0,255,0,29,HONOR KOZ-AL00,17810,1.78.10,huawei,NETWORK_WIFI,117.188.160.57,HONOR,CN,Guizhou,Bijie,0,0,0,0,0,0,9e3289640a1e48a99fc825ed7838d101,Asia/Shanghai,0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:32,A5025,ca2ca1b535ef1627b71fda16387aac82,0,0,255,0,31,HUAWEI NAM-AL00,17810,1.78.10,huawei,NETWORK_WIFI,27.38.222.217,HUAWEI,CN,Guangdong,Shenzhen,0,0,0,0,0,0,2db9ec8b76234bf19040e28a78649eed,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:32,A5025,218878138c89144e4b1707c19108a2e3,0,0,1,0,29,HUAWEI LYA-AL00,17810,1.78.10,huawei,vpn,103.137.23.250,HUAWEI,TW,Taipei,Taipei,0,0,0,0,0,0,27ebf1b361984cefa44f09698167bf68,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:34,A5025,5917791b25e7d4932cd27c3b4116c9a7,0,0,255,0,29,HUAWEI TNN-AN00,17810,1.78.10,huawei,vpn,137.175.49.225,HUAWEI,US,California,San Jose,0,0,0,0,0,0,70757c6e960f4b1d8a894448fa1c6837,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:34,A5025,5917791b25e7d4932cd27c3b4116c9a7,0,0,255,0,29,HUAWEI TNN-AN00,17810,1.78.10,huawei,vpn,137.175.49.225,HUAWEI,US,California,San Jose,0,0,0,0,0,0,c42530aaea2040e5b9efac3db8fa9443,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:34,A5025,5917791b25e7d4932cd27c3b4116c9a7,0,0,255,0,29,HUAWEI TNN-AN00,17810,1.78.10,huawei,vpn,137.175.49.225,HUAWEI,US,California,San Jose,0,0,0,0,0,0,84068f3ff96e49fa80366dcd10d0715f,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:34,A5025,5917791b25e7d4932cd27c3b4116c9a7,0,0,255,0,29,HUAWEI TNN-AN00,17810,1.78.10,huawei,NETWORK_5G,137.175.49.225,HUAWEI,US,California,San Jose,0,0,0,0,0,0,abef0d97b8c742e88f21b434bf340989,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-02_16,1.71732E+12,2024/6/2 16:35,A5025,c934eed00cb4f305316844695f4ee03e,0,0,255,0,31,HUAWEI MAO-AL00,17810,1.78.10,huawei,NETWORK_4G,2408:8421:5b51:64b:42c1:4030:8744:620,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,5a3c0e05e7ea4399b1c447f7ce6df224,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-11_07,1.71806E+12,2024/6/11 7:04,A5025,68810da96460657301b234653d66f043,0,0,255,0,29,HUAWEI SPN-AL00,17810,1.78.10,huawei,NETWORK_WIFI,2409:8a34:6a10:79b1:ed0e:ba0a:919:6697,HUAWEI,CN,Fujian,Zhangzhou,0,0,0,0,0,0,5da6fc89c4334d47b4ee69545d698427,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-11_15,1.71809E+12,2024/6/11 15:20,A5025,e1afe06afff5db575ee94bbaa792aab4,0,0,255,0,30,WIKO GAR-AN60,17810,1.78.10,huawei,NETWORK_WIFI,2409:8a60:a810:8450:d59d:9c97:b517:3748,WIKO,CN,Chongqing,Chongqing,0,0,0,0,0,0,2b9bfd20976b4ede877c4ef1654be441,Asia/Shanghai,2.0.1,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-11_15,1.71809E+12,2024/6/11 15:21,A5025,2765f90379ed126365b0e845092ce1a9,0,a04341f1a5254bc4b31bdd5ac460b7a5,255,0,29,HONOR HRY-AL00A,17810,1.78.10,huawei,NETWORK_WIFI,124.160.154.26,HONOR,CN,Zhejiang,Taizhou,0,0,0,0,0,0,696270d49a12436a93d5318b4747e1d2,Asia/Shanghai,0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-07_12,1.71774E+12,2024/6/7 12:43,A5025,53de1420196a6a833bc1874be9e16b11,0,0,255,0,31,HUAWEI ALN-AL10,17810,1.78.10,huawei,NETWORK_4G,2408:8431:1f10:ac53:bd7c:4ec4:f796:92a8,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,5195e2ac2dcf4824bf049bbb2fdcb215,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:08,A5025,101f332efe31d597d0b73bffa8764389,0,0,1,0,31,HONOR OXF-AN10,17810,1.78.10,huawei,vpn,67.21.73.130,HONOR,US,Nevada,Las Vegas,0,0,0,0,0,0,eabb6e145083498c94d70a844c06840f,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:08,A5025,626cf676977b7fc143db74fdf82d079a,0,0,255,0,29,HUAWEI MGA-AL40,17810,1.78.10,huawei,NETWORK_WIFI,183.146.16.74,HUAWEI,CN,Zhejiang,Yiwu,0,0,0,0,0,0,5212d0cf498f40df87da56ddcc0c40d4,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:12,A5025,569bfb9e048746eb9c3bc1cb2431e5ea,0,0,1,0,31,HUAWEI NAM-AL00,17810,1.78.10,huawei,vpn,148.78.1.76,HUAWEI,US,California,Mountain View,0,0,0,0,0,0,1054c4d121b241e29ece3ad5386d980a,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:13,A5025,63b100debb81be4ab83bcf2c8b34252d,0,0,255,0,29,HONOR BKL-AL20,17810,1.78.10,huawei,NETWORK_WIFI,183.192.123.182,HONOR,CN,Shanghai,Shanghai,0,0,0,0,0,0,52f145bc012648bd8728ca165be0721a,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:13,A5025,8cdc5f5b4b602d074c5c0171af4a0a11,0,0,255,0,31,HUAWEI ALN-AL00,17810,1.78.10,huawei,NETWORK_WIFI,218.203.52.209,HUAWEI,CN,Heilongjiang,Harbin,0,0,0,0,0,0,64b05374a6b44b4f8e8e4204a6614b1a,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:14,A5025,c7aa08c7f346c46669609922e8b00dce,0,0,255,0,33,HONOR ALI-AN00,17810,1.78.10,huawei,NETWORK_WIFI,240e:350:bd59:8b00:7801:8fc7:2d8f:92e7,HONOR,CN,Guangxi Zhuangzu,Nanning,0,0,0,0,0,0,a33bd35cd98144a2b9600465b0f1b23a,Asia/Shanghai,0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:15,A5025,529de54b7ff324c8643452fc1e9d17d4,0,0,255,0,31,HUAWEI ALN-AL80,17810,1.78.10,huawei,NETWORK_WIFI,183.219.103.67,HUAWEI,CN,Jiangxi,Yingtan,0,0,0,0,0,0,dcc26e3aec7c4d2a8e83e1a60ae87cd7,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:15,A5025,d3967ed5f13533eb7db3c5dca105ab8a,0,0,255,0,31,HUAWEI ALT-AL10,17810,1.78.10,huawei,NETWORK_WIFI,171.44.139.72,HUAWEI,CN,Hubei,Yichang,0,0,0,0,0,0,d97cdaeb81174102bc32aa06be8ef84c,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:15,A5025,e70ba7e6952d071a3236ffdec63a9d3e,0,0,255,0,31,HUAWEI LNA-AL00,17810,1.78.10,huawei,NETWORK_WIFI,14.120.112.91,HUAWEI,CN,Guangdong,Dongguan,0,0,0,0,0,0,641903ac7bbc4ef48e4f2e79866bea7d,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:17,A5025,0eb6392232c2ca4f3b5bba2bb659abb7,0,0,255,0,31,HUAWEI DBY2-W00,17810,1.78.10,huawei,NETWORK_WIFI,2408:844e:1fe1:e4:382d:5536:3b42:eb3,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,c05e085a55354860b6e39fbd03ccd67e,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:16,A5025,63b100debb81be4ab83bcf2c8b34252d,0,0,255,0,29,HONOR BKL-AL20,17810,1.78.10,huawei,NETWORK_WIFI,183.192.123.182,HONOR,CN,Shanghai,Shanghai,0,0,0,0,0,0,8850c2aed9894920a57a81f3daf2b5df,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:17,A5025,f1374f2c01a8d383b25e96347bda407b,0,0,255,0,31,HUAWEI HBN-AL80,17810,1.78.10,huawei,NETWORK_4G,240e:473:a40:25a:d4a5:98e2:3ca3:27c2,HUAWEI,CN,Zhejiang,Quzhou,0,0,0,0,0,0,c1e497a5f3b244218b6f7eb39874a9ba,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:18,A5025,8cdc5f5b4b602d074c5c0171af4a0a11,0,0,255,0,31,HUAWEI ALN-AL00,17810,1.78.10,huawei,NETWORK_WIFI,218.203.52.209,HUAWEI,CN,Heilongjiang,Harbin,0,0,0,0,0,0,70dd668fa7f944c48be1cec6f67997f9,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:13,A5025,fa2481490c9a77416d3bba7b89f5f5cd,0,0,255,0,29,HUAWEI SEA-AL10,17810,1.78.10,huawei,NETWORK_4G,240e:464:810:2d4f:7c33:5038:aaf8:1f14,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,d876079f69e942c08f9e10c5c8e28adb,Asia/Shanghai,0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:19,A5025,e02e2ec8d42e95d1580a98531caf58e9,0,0,255,0,31,HUAWEI JER-AN20,17810,1.78.10,huawei,NETWORK_4G,2408:8427:e900:84cf:797b:d1a6:836e:153b,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,598815560050407887791a64cced4357,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:22,A5025,8cdc5f5b4b602d074c5c0171af4a0a11,0,0,255,0,31,HUAWEI ALN-AL00,17810,1.78.10,huawei,NETWORK_WIFI,218.203.52.214,HUAWEI,CN,Heilongjiang,Harbin,0,0,0,0,0,0,a0d6880589e1425bafe59a3ce0cf8cf1,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:20,A5025,e70ba7e6952d071a3236ffdec63a9d3e,0,0,255,0,31,HUAWEI LNA-AL00,17810,1.78.10,huawei,NETWORK_WIFI,121.14.11.50,HUAWEI,CN,Guangdong,Guangzhou,0,0,0,0,0,0,fe727360286a49059707ff85bcf1e927,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:23,A5025,529de54b7ff324c8643452fc1e9d17d4,0,0,255,0,31,HUAWEI ALN-AL80,17810,1.78.10,huawei,NETWORK_WIFI,183.219.103.67,HUAWEI,CN,Jiangxi,Yingtan,0,0,0,0,0,0,045832fd76944879b9e9fe9fdbf6d468,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:24,A5025,a5d121cebb0efdfbef8fa2decb4ea4ca,0,0,255,0,29,HUAWEI VOG-AL00,17810,1.78.10,huawei,NETWORK_WIFI,61.182.241.134,HUAWEI,CN,Hebei,Shijiazhuang,0,0,0,0,0,0,f24a4014a7ca40fda51b01acb398a022,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:24,A5025,2bbc25cef74a46fb782c3f8307de7505,0,0,255,0,31,HUAWEI ALN-AL10,17810,1.78.10,huawei,NETWORK_4G,2409:8924:3a2a:2e1d:c5ca:3c9c:7989:bf31,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,b31ba2387f094d70bf7b6f9e2f5d3abc,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_10,1.71755E+12,2024/6/5 10:26,A5025,a4b56c4ee3928ec554b4b5a74d246f03,0,0,255,0,29,HUAWEI JNY-AL10,17810,1.78.10,huawei,NETWORK_4G,2408:8456:1822:ac42:2407:4c9e:4c74:da43,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,0ee9b739e58844d7b3fb4dbbae191676,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-11_18,1.7181E+12,2024/6/11 18:17,A5025,db4d396c35662641f6831c2a766cef1b,0,0,255,0,31,HUAWEI ANA-TN00,17810,1.78.10,huawei,NETWORK_WIFI,111.41.207.18,HUAWEI,CN,Heilongjiang,Mudanjiang,0,0,0,0,0,0,368e51a2bc614e5b99ebbc3194846f01,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-11_15,1.71809E+12,2024/6/11 15:45,A5025,596848fa8bab31f56bc56335d9d6851e,0,044115f923b94529827117f64b4a0142,0,0,31,HUAWEI OCE-AN50,17810,1.78.10,huawei,NETWORK_WIFI,2409:8a02:9063:3dd0:7f84:ff8e:cc7b:551,HUAWEI,CN,Tianjin,Tianjin,天津市,CN,天津市,滨海新区,39.115044,117.751727,ea9531aec9d54e5697dfd794ebf2baa3,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-11_15,1.71809E+12,2024/6/11 15:21,A5025,db2df3bfad98d882aa545fb79abe5fad,0,0,0,0,31,HUAWEI ALN-AL80,17810,1.78.10,huawei,NETWORK_WIFI,125.116.194.200,HUAWEI,CN,Zhejiang,Ningbo,浙江省,CN,宁波市,海曙区,29.8727238,121.5051704,1960f6d251444f6ea2803c9e4dd466fa,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-11_16,1.71809E+12,2024/6/11 15:59,A5025,2feb22ae16915731a191e6c5f5e5f233,0,0,0,0,31,HONOR OXF-AN10,17810,1.78.10,huawei,NETWORK_WIFI,101.85.5.96,HONOR,CN,Shanghai,Shanghai,上海市,CN,上海市,嘉定区,31.266,121.33693,601b4577bdbe4ddf900c8fa9ade84aa3,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-06_20,1.71768E+12,2024/6/6 20:28,A5025,6debde89542dfdaec4a2b35a9a1babcb,0,a50341c0aefd4d4fa3f68bfd69f0533c,1,0,31,HUAWEI OCE-AL50,17810,1.78.10,huawei,NETWORK_WIFI,2400:1a00:b050:cc81:2630:8031:9962:c895,HUAWEI,NP,Bagmati,Kathmandu,Madhyamanchal,NP,0,0,27.66965185,85.35435158,3d295bd220de4bfe9aecf696523003c8,Asia/Kathmandu,4.0.0,表示服务器返回403禁止访问错误,FALSE,6,2405311717
2024-06-06_08,1.71763E+12,2024/6/6 8:17,A5025,7be9d581bbc1f6c0e03ba9bacfd0c245,0,0,1,0,31,HUAWEI BRQ-AN00,17810,1.78.10,huawei,NETWORK_WIFI,202.133.100.130,HUAWEI,MY,Selangor,Petaling Jaya,Wilayah Persekutuan Kuala Lumpur,MY,0,0,3.118030979,101.6784985,93f4c53f183a457aa230705c7b21b863,Asia/Kuala_Lumpur,4.0.0,表示服务器返回403禁止访问错误,FALSE,6,2405311717
2024-06-05_14,1.71757E+12,2024/6/5 14:41,A5025,3c40aaee80949ec3db50c200b9ac219a,0,70007d3ce89747f69da20ba02cc1c799,1,0,29,HUAWEI HMA-AL00,17810,1.78.10,huawei,vpn,112.74.92.36,HUAWEI,CN,Guangdong,Shenzhen,新疆维吾尔自治区,CN,乌鲁木齐市,头屯河区,43.824708,87.429352,732ce71321b0406c8055aee7139baf3c,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_14,1.71757E+12,2024/6/5 14:38,A5025,3bbcc7d423a8766192618e67488f11b0,0,a32ab67b2d9b470d9b91724cdd87b880,255,0,31,HUAWEI CET-AL00,17810,1.78.10,huawei,NETWORK_WIFI,180.117.184.201,HUAWEI,CN,Jiangsu,Suzhou,江苏省,CN,苏州市,昆山市,31.38503101,121.0238349,83a9fbeb0aef480097922112cf9f57c7,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_14,1.71757E+12,2024/6/5 14:45,A5025,3c40aaee80949ec3db50c200b9ac219a,0,70007d3ce89747f69da20ba02cc1c799,1,0,29,HUAWEI HMA-AL00,17810,1.78.10,huawei,vpn,8.130.84.161,HUAWEI,CN,Beijing,Beijing,新疆维吾尔自治区,CN,乌鲁木齐市,头屯河区,43.824708,87.429352,7197ede92b83439993bc987fa7bbd0a4,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_14,1.71757E+12,2024/6/5 14:57,A5025,a5242757cd2ec87f9cf3a14d97e7093b,0,24dc34fea14347ac99a11b574ce8aba0,0,0,31,HUAWEI HBP-AL00,17810,1.78.10,huawei,NETWORK_WIFI,2409:8a00:9015:2f90:4470:4e60:89a4:bbf8,HUAWEI,CN,Beijing,Beijing,北京市,CN,北京市,怀柔区,40.343323,116.638248,49dd25b297b84a86ac1ca1a73b4464ac,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_15,1.71757E+12,2024/6/5 15:16,A5025,a60a6826b9ee1432a9ec9b2144634a6b,0,0,0,0,29,HONOR HLK-AL00,17810,1.78.10,huawei,NETWORK_WIFI,218.107.204.71,HONOR,CN,Fujian,Xiamen,福建省,CN,厦门市,海沧区,24.495776,118.04504,4998241a6d4c43db827b37c63a156cd6,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_15,1.71757E+12,2024/6/5 15:28,A5025,8799950a8de0a135ffc898644eff7f7b,0,9619021e566343ae8041b41b5f4969d8,255,0,31,HUAWEI ADA-AL00U,17810,1.78.10,huawei,NETWORK_WIFI,114.250.81.51,HUAWEI,CN,Beijing,Beijing,北京市,CN,北京市,丰台区,39.862392,116.381693,e30ef187dabb401bb1ec00c9a8d4a7e1,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_15,1.71757E+12,2024/6/5 15:30,A5025,dffae9f6e953d7285de9cc0a3cab7bbd,0,2e2cda7406834228a90e91956888cbd2,255,0,31,HUAWEI DCO-AL00,17810,1.78.10,huawei,NETWORK_4G,240e:479:ac40:2831:643a:feff:fe05:e4dc,HUAWEI,CN,Beijing,Beijing,江苏省,CN,镇江市,丹阳市,31.84957603,119.5909383,b6b18dceb6544763a712f9c7cab44d07,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_15,1.71757E+12,2024/6/5 15:33,A5025,727bc2af9b2d85519bb60586c4cbf242,0,17c8896c361e4f8dbb58d4d929465f11,1,0,31,HUAWEI NOH-AL10,17810,1.78.10,huawei,vpn,62.216.92.134,HUAWEI,HK,Hong Kong,Hong Kong,河南省,CN,济源市,济源市,35.077886,112.598368,c23e41f8c1e74602800279130e98fb36,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_15,1.71757E+12,2024/6/5 15:33,A5025,727bc2af9b2d85519bb60586c4cbf242,0,17c8896c361e4f8dbb58d4d929465f11,0,0,31,HUAWEI NOH-AL10,17810,1.78.10,huawei,vpn,62.216.92.134,HUAWEI,HK,Hong Kong,Hong Kong,河南省,CN,济源市,济源市,35.077886,112.598368,efd9661a81ba49409e9cd86ff3008c82,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_15,1.71757E+12,2024/6/5 15:34,A5025,dffae9f6e953d7285de9cc0a3cab7bbd,0,2e2cda7406834228a90e91956888cbd2,255,0,31,HUAWEI DCO-AL00,17810,1.78.10,huawei,NETWORK_4G,240e:479:ac40:2831:643a:feff:fe05:e4dc,HUAWEI,CN,Beijing,Beijing,江苏省,CN,镇江市,丹阳市,31.84957603,119.5909383,a21bd6c23d014c9b96ce0bdf786588e1,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_15,1.71757E+12,2024/6/5 15:33,A5025,f275e7a36378f0c40312ba2a1ba78132,0,0,0,0,31,HUAWEI ALN-AL10,17810,1.78.10,huawei,NETWORK_4G,2409:891f:d82:1f54:704b:e2c:e68:2789,HUAWEI,CN,Shanghai,Shanghai,上海市,CN,上海市,浦东新区,31.26174379,121.618144,41d870dc509541ee9a7e84e0fe078ebd,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_15,1.71757E+12,2024/6/5 15:39,A5025,dffae9f6e953d7285de9cc0a3cab7bbd,0,2e2cda7406834228a90e91956888cbd2,255,0,31,HUAWEI DCO-AL00,17810,1.78.10,huawei,NETWORK_4G,240e:479:ac40:2831:643a:feff:fe05:e4dc,HUAWEI,CN,Beijing,Beijing,江苏省,CN,镇江市,丹阳市,31.84957603,119.5909383,022ecb1f6a0a41ed8c7d3088fb8a9005,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-05_15,1.71757E+12,2024/6/5 15:39,A5025,8799950a8de0a135ffc898644eff7f7b,0,9619021e566343ae8041b41b5f4969d8,255,0,31,HUAWEI ADA-AL00U,17810,1.78.10,huawei,NETWORK_WIFI,114.250.81.51,HUAWEI,CN,Beijing,Beijing,北京市,CN,北京市,丰台区,39.862392,116.381693,5c2d93689c6d4c2a8a314f5307596663,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-10_20,1.71802E+12,2024/6/10 20:41,A5025,076756db22c5ffb4f4a4e2913b92f5ce,0,7f9b716be518455db029548966e848e9,0,0,29,HUAWEI ELS-AN00,17810,1.78.10,huawei,NETWORK_WIFI,240e:305:4b14:77f0:9f2:1542:8f41:2f5,HUAWEI,CN,Beijing,Beijing,北京市,CN,北京市,丰台区,39.805688,116.364082,87115895716e4bada0dff8a3947cd5b0,Asia/Shanghai,2.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-10_21,1.71802E+12,2024/6/10 20:51,A5025,ad090ef204049c4a061eb51b21304d64,0,0,0,0,31,HUAWEI ADA-AL00,17810,1.78.10,huawei,NETWORK_4G,240e:404:4a30:768:3d33:a613:91a7:7075,HUAWEI,CN,Beijing,Beijing,北京市,CN,北京市,石景山区,39.958495,116.131711,22f93ffb4d844f23bdd8b396dc32565d,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
